ID_code,target
test_1498,0.989776
test_1499,0.009407
test_1500,0.016205
test_1501,0.120687
test_1502,0.079452
test_1503,0.002931
test_1504,0.058360
test_1505,0.088158
test_1506,0.068963
test_1507,0.883121
test_1508,0.058784
test_1509,0.131810
test_1510,0.130408
test_1511,0.101142
test_1512,0.056860
test_1513,0.060820
test_1514,0.002732
test_1515,0.888491
test_1516,0.117413
test_1517,0.024229
test_1518,0.005338
test_1519,0.112647
test_1520,0.242276
test_1521,0.018813
test_1522,0.003603
test_1523,0.012210
test_1524,0.880756
test_1525,0.109347
test_1526,0.003076
test_1527,0.096473
test_1528,0.214235
test_1529,0.913273
test_1530,0.027205
test_1531,0.010785
test_1532,0.097843
test_1533,0.709636
test_1534,0.175860
test_1535,0.125450
test_1536,0.843005
test_1537,0.155122
test_1538,0.091225
test_1539,0.141028
test_1540,0.118388
test_1541,0.037511
test_1542,0.977949
test_1543,0.007505
test_1544,0.118086
test_1545,0.084228
test_1546,0.062574
test_1547,0.081999
test_1548,0.076283
test_1549,0.012452
test_1550,0.992226
test_1551,0.024335
test_1552,0.027053
test_1553,0.009081
test_1554,0.830161
test_1555,0.140386
test_1556,0.010336
test_1557,0.007458
test_1558,0.948876
test_1559,0.971572
test_1560,0.074604
test_1561,0.048848
test_1562,0.188663
test_1563,0.091978
test_1564,0.163037
test_1565,0.043678
test_1566,0.050737
test_1567,0.198956
test_1568,0.002882
test_1569,0.022539
test_1570,0.796104
test_1571,0.846738
test_1572,0.831018
test_1573,0.058960
test_1574,0.914684
test_1575,0.075929
test_1576,0.018692
test_1577,0.041276
test_1578,0.032215
test_1579,0.026527
test_1580,0.005680
test_1581,0.950007
test_1582,0.006773
test_1583,0.018726
test_1584,0.041672
test_1585,0.988954
test_1586,0.090024
test_1587,0.108550
test_1588,0.075178
test_1589,0.020754
test_1590,0.107547
test_1591,0.191137
test_1592,0.032902
test_1593,0.792784
test_1594,0.868122
test_1595,0.002241
test_1596,0.017482
test_1597,0.031905
test_1598,0.002640
test_1599,0.105466
test_1600,0.032293
test_1601,0.121592
test_1602,0.879570
test_1603,0.005088
test_1604,0.004010
test_1605,0.040872
test_1606,0.082916
test_1607,0.977648
test_1608,0.034429
test_1609,0.166038
test_1610,0.938285
test_1611,0.049601
test_1612,0.929209
test_1613,0.980332
test_1614,0.922274
test_1615,0.035604
test_1616,0.028780
test_1617,0.969836
test_1618,0.124061
test_1619,0.913755
test_1620,0.048216
test_1621,0.111082
test_1622,0.870310
test_1623,0.057527
test_1624,0.031400
test_1625,0.140697
test_1626,0.945387
test_1627,0.035906
test_1628,0.017672
test_1629,0.048797
test_1630,0.135704
test_1631,0.132545
test_1632,0.021398
test_1633,0.738487
test_1634,0.036136
test_1635,0.014005
test_1636,0.760172
test_1637,0.062517
test_1638,0.022410
test_1639,0.035519
test_1640,0.054981
test_1641,0.055906
test_1642,0.027482
test_1643,0.020019
test_1644,0.173725
test_1645,0.058446
test_1646,0.849939
test_1647,0.849025
test_1648,0.007892
test_1649,0.010619
test_1650,0.025368
test_1651,0.107783
test_1652,0.267879
test_1653,0.941088
test_1654,0.096232
test_1655,0.049062
test_1656,0.973958
test_1657,0.981595
test_1658,0.009897
test_1659,0.002130
test_1660,0.104504
test_1661,0.176852
test_1662,0.003391
test_1663,0.003718
test_1664,0.013903
test_1665,0.034716
test_1666,0.897131
test_1667,0.002870
test_1668,0.004730
test_1669,0.790247
test_1670,0.959624
test_1671,0.007492
test_1672,0.022644
test_1673,0.952672
test_1674,0.001266
test_1675,0.841741
test_1676,0.093635
test_1677,0.125562
test_1678,0.054348
test_1679,0.822022
test_1680,0.857499
test_1681,0.923170
test_1682,0.068000
test_1683,0.035649
test_1684,0.006836
test_1685,0.126777
test_1686,0.124733
test_1687,0.061148
test_1688,0.039043
test_1689,0.194565
test_1690,0.111747
test_1691,0.001089
test_1692,0.907562
test_1693,0.002365
test_1694,0.012606
test_1695,0.007581
test_1696,0.030437
test_1697,0.036620
test_1698,0.011447
test_1699,0.085074
test_1700,0.078377
test_1701,0.970706
test_1702,0.003985
test_1703,0.045207
test_1704,0.002422
test_1705,0.060629
test_1706,0.032109
test_1707,0.782135
test_1708,0.124169
test_1709,0.030619
test_1710,0.002749
test_1711,0.071959
test_1712,0.086991
test_1713,0.839764
test_1714,0.104064
test_1715,0.030529
test_1716,0.119108
test_1717,0.267684
test_1718,0.005743
test_1719,0.698764
test_1720,0.962036
test_1721,0.844662
test_1722,0.005344
test_1723,0.057901
test_1724,0.086024
test_1725,0.845200
test_1726,0.001488
test_1727,0.899061
test_1728,0.080177
test_1729,0.029027
test_1730,0.235190
test_1731,0.034907
test_1732,0.167164
test_1733,0.888318
test_1734,0.833110
test_1735,0.925690
test_1736,0.092036
test_1737,0.005491
test_1738,0.017288
test_1739,0.001234
test_1740,0.108324
test_1741,0.194105
test_1742,0.869079
test_1743,0.883992
test_1744,0.925182
test_1745,0.051461
test_1746,0.118956
test_1747,0.026908
test_1748,0.008799
test_1749,0.050040
test_1750,0.802281
test_1751,0.841014
test_1752,0.019697
test_1753,0.977801
test_1754,0.009206
test_1755,0.026302
test_1756,0.019402
test_1757,0.003278
test_1758,0.951608
test_1759,0.024561
test_1760,0.915910
test_1761,0.011345
test_1762,0.012662
test_1763,0.061875
test_1764,0.828368
test_1765,0.177846
test_1766,0.015019
test_1767,0.143920
test_1768,0.005465
test_1769,0.980943
test_1770,0.009200
test_1771,0.000600
test_1772,0.126488
test_1773,0.045606
test_1774,0.029499
test_1775,0.052815
test_1776,0.104361
test_1777,0.165104
test_1778,0.859699
test_1779,0.006733
test_1780,0.077302
test_1781,0.044875
test_1782,0.035405
test_1783,0.054094
test_1784,0.855199
test_1785,0.029356
test_1786,0.891352
test_1787,0.007888
test_1788,0.017350
test_1789,0.931977
test_1790,0.035567
test_1791,0.167064
test_1792,0.841673
test_1793,0.040994
test_1794,0.073736
test_1795,0.057530
test_1796,0.223575
test_1797,0.069597
test_1798,0.013355
test_1799,0.002398
test_1800,0.041211
test_1801,0.889747
test_1802,0.057349
test_1803,0.950432
test_1804,0.160810
test_1805,0.980151
test_1806,0.155344
test_1807,0.020038
test_1808,0.934605
test_1809,0.975042
test_1810,0.009972
test_1811,0.068025
test_1812,0.022709
test_1813,0.048535
test_1814,0.004302
test_1815,0.006059
test_1816,0.748095
test_1817,0.028284
test_1818,0.038840
test_1819,0.071354
test_1820,0.904133
test_1821,0.000365
test_1822,0.041086
test_1823,0.018238
test_1824,0.149744
test_1825,0.055837
test_1826,0.048868
test_1827,0.120551
test_1828,0.140940
test_1829,0.051124
test_1830,0.061846
test_1831,0.025235
test_1832,0.097799
test_1833,0.906738
test_1834,0.007284
test_1835,0.926860
test_1836,0.050682
test_1837,0.154825
test_1838,0.145433
test_1839,0.814947
test_1840,0.034262
test_1841,0.021526
test_1842,0.141168
test_1843,0.061741
test_1844,0.059405
test_1845,0.007590
test_1846,0.077251
test_1847,0.025843
test_1848,0.902639
test_1849,0.083596
test_1850,0.003627
test_1851,0.680089
test_1852,0.018490
test_1853,0.976411
test_1854,0.021881
test_1855,0.846536
test_1856,0.121991
test_1857,0.168810
test_1858,0.096103
test_1859,0.030024
test_1860,0.006055
test_1861,0.065898
test_1862,0.145709
test_1863,0.098154
test_1864,0.050739
test_1865,0.880489
test_1866,0.967840
test_1867,0.034894
test_1868,0.000576
test_1869,0.011856
test_1870,0.022260
test_1871,0.047226
test_1872,0.108751
test_1873,0.973744
test_1874,0.021208
test_1875,0.004345
test_1876,0.094966
test_1877,0.992258
test_1878,0.112878
test_1879,0.085613
test_1880,0.005313
test_1881,0.300741
test_1882,0.986026
test_1883,0.027238
test_1884,0.070096
test_1885,0.031697
test_1886,0.856946
test_1887,0.864284
test_1888,0.050484
test_1889,0.129001
test_1890,0.064260
test_1891,0.020100
test_1892,0.041452
test_1893,0.968866
test_1894,0.037572
test_1895,0.011278
test_1896,0.196779
test_1897,0.032113
test_1898,0.002630
test_1899,0.015064
test_1900,0.204078
test_1901,0.055416
test_1902,0.026076
test_1903,0.155026
test_1904,0.077054
test_1905,0.081500
test_1906,0.038484
test_1907,0.858239
test_1908,0.079913
test_1909,0.046376
test_1910,0.981183
test_1911,0.007081
test_1912,0.125632
test_1913,0.019581
test_1914,0.004612
test_1915,0.777529
test_1916,0.849042
test_1917,0.033616
test_1918,0.055987
test_1919,0.042331
test_1920,0.833694
test_1921,0.031816
test_1922,0.980065
test_1923,0.058817
test_1924,0.126329
test_1925,0.826073
test_1926,0.175381
test_1927,0.015155
test_1928,0.961120
test_1929,0.120282
test_1930,0.988476
test_1931,0.040783
test_1932,0.081873
test_1933,0.008150
test_1934,0.020200
test_1935,0.107507
test_1936,0.015090
test_1937,0.009352
test_1938,0.100637
test_1939,0.033145
test_1940,0.032095
test_1941,0.003488
test_1942,0.003583
test_1943,0.803583
test_1944,0.969164
test_1945,0.002475
test_1946,0.090743
test_1947,0.014047
test_1948,0.950402
test_1949,0.006013
test_1950,0.934628
test_1951,0.144432
test_1952,0.934252
test_1953,0.081239
test_1954,0.014427
test_1955,0.003894
test_1956,0.064141
test_1957,0.862103
test_1958,0.105189
test_1959,0.032411
test_1960,0.902112
test_1961,0.259909
test_1962,0.841254
test_1963,0.030131
test_1964,0.035094
test_1965,0.061317
test_1966,0.023836
test_1967,0.835501
test_1968,0.010607
test_1969,0.941090
test_1970,0.004827
test_1971,0.004028
test_1972,0.155844
test_1973,0.005656
test_1974,0.001302
test_1975,0.041735
test_1976,0.108471
test_1977,0.773938
test_1978,0.033504
test_1979,0.018701
test_1980,0.026475
test_1981,0.002214
test_1982,0.021810
test_1983,0.017322
test_1984,0.031709
test_1985,0.087839
test_1986,0.069066
test_1987,0.006309
test_1988,0.036615
test_1989,0.082494
test_1990,0.988098
test_1991,0.888805
test_1992,0.980675
test_1993,0.070331
test_1994,0.775504
test_1995,0.097368
test_1996,0.124420
test_1997,0.039231
test_1998,0.024241
test_1999,0.025516
test_2000,0.023090
test_2001,0.071764
test_2002,0.211873
test_2003,0.172168
test_2004,0.095938
test_2005,0.857910
test_2006,0.007998
test_2007,0.823496
test_2008,0.020153
test_2009,0.118892
test_2010,0.002433
test_2011,0.107140
test_2012,0.005615
test_2013,0.109325
test_2014,0.075299
test_2015,0.131014
test_2016,0.959380
test_2017,0.003887
test_2018,0.116378
test_2019,0.029343
test_2020,0.843236
test_2021,0.014987
test_2022,0.020639
test_2023,0.019932
test_2024,0.111530
test_2025,0.104792
test_2026,0.112810
test_2027,0.865848
test_2028,0.007937
test_2029,0.130264
test_2030,0.017053
test_2031,0.013398
test_2032,0.084815
test_2033,0.229401
test_2034,0.076938
test_2035,0.220662
test_2036,0.031005
test_2037,0.028613
test_2038,0.006089
test_2039,0.000581
test_2040,0.028593
test_2041,0.888708
test_2042,0.046534
test_2043,0.004749
test_2044,0.886802
test_2045,0.193469
test_2046,0.824033
test_2047,0.028367
test_2048,0.069193
test_2049,0.846576
test_2050,0.017207
test_2051,0.975265
test_2052,0.903511
test_2053,0.002792
test_2054,0.081878
test_2055,0.002701
test_2056,0.008637
test_2057,0.039504
test_2058,0.164574
test_2059,0.062139
test_2060,0.867454
test_2061,0.051749
test_2062,0.007616
test_2063,0.035053
test_2064,0.095815
test_2065,0.072775
test_2066,0.027828
test_2067,0.011559
test_2068,0.073155
test_2069,0.779797
test_2070,0.081565
test_2071,0.058897
test_2072,0.876431
test_2073,0.753681
test_2074,0.067480
test_2075,0.055548
test_2076,0.103772
test_2077,0.227253
test_2078,0.015683
test_2079,0.020447
test_2080,0.894516
test_2081,0.010615
test_2082,0.148313
test_2083,0.111430
test_2084,0.858148
test_2085,0.020684
test_2086,0.976989
test_2087,0.019095
test_2088,0.044900
test_2089,0.004352
test_2090,0.032166
test_2091,0.951603
test_2092,0.119639
test_2093,0.016381
test_2094,0.007398
test_2095,0.903593
test_2096,0.009305
test_2097,0.025709
test_2098,0.018326
test_2099,0.024652
test_2100,0.986568
test_2101,0.024559
test_2102,0.060878
test_2103,0.234260
test_2104,0.850067
test_2105,0.203019
test_2106,0.027252
test_2107,0.034357
test_2108,0.024570
test_2109,0.058974
test_2110,0.014003
test_2111,0.074931
test_2112,0.047429
test_2113,0.973296
test_2114,0.087624
test_2115,0.061745
test_2116,0.041434
test_2117,0.872250
test_2118,0.987991
test_2119,0.018636
test_2120,0.829521
test_2121,0.135321
test_2122,0.007690
test_2123,0.833229
test_2124,0.058566
test_2125,0.907506
test_2126,0.946229
test_2127,0.009843
test_2128,0.128750
test_2129,0.914623
test_2130,0.203070
test_2131,0.963857
test_2132,0.054669
test_2133,0.031878
test_2134,0.120621
test_2135,0.097343
test_2136,0.001591
test_2137,0.007969
test_2138,0.967621
test_2139,0.024170
test_2140,0.902378
test_2141,0.011423
test_2142,0.018402
test_2143,0.005973
test_2144,0.039219
test_2145,0.907799
test_2146,0.149664
test_2147,0.969795
test_2148,0.784299
test_2149,0.066990
test_2150,0.028922
test_2151,0.065804
test_2152,0.074934
test_2153,0.984332
test_2154,0.005967
test_2155,0.004857
test_2156,0.949905
test_2157,0.000456
test_2158,0.001149
test_2159,0.934500
test_2160,0.038744
test_2161,0.953830
test_2162,0.000589
test_2163,0.081398
test_2164,0.017817
test_2165,0.925558
test_2166,0.020130
test_2167,0.055449
test_2168,0.078788
test_2169,0.010581
test_2170,0.981633
test_2171,0.028688
test_2172,0.089916
test_2173,0.037137
test_2174,0.007360
test_2175,0.226768
test_2176,0.923931
test_2177,0.040595
test_2178,0.839837
test_2179,0.031011
test_2180,0.024318
test_2181,0.063370
test_2182,0.878052
test_2183,0.020150
test_2184,0.081175
test_2185,0.025665
test_2186,0.011263
test_2187,0.938271
test_2188,0.991472
test_2189,0.921988
test_2190,0.154145
test_2191,0.898789
test_2192,0.136599
test_2193,0.945389
test_2194,0.033463
test_2195,0.837701
test_2196,0.035538
test_2197,0.039467
test_2198,0.010398
test_2199,0.011884
test_2200,0.054289
test_2201,0.077665
test_2202,0.103472
test_2203,0.011368
test_2204,0.817161
test_2205,0.062616
test_2206,0.013671
test_2207,0.052212
test_2208,0.851053
test_2209,0.072317
test_2210,0.001947
test_2211,0.039457
test_2212,0.810780
test_2213,0.005159
test_2214,0.950028
test_2215,0.032374
test_2216,0.031610
test_2217,0.898511
test_2218,0.966073
test_2219,0.830490
test_2220,0.084208
test_2221,0.958373
test_2222,0.063208
test_2223,0.928260
test_2224,0.211419
test_2225,0.021147
test_2226,0.024754
test_2227,0.017312
test_2228,0.003828
test_2229,0.106032
test_2230,0.145103
test_2231,0.005374
test_2232,0.993937
test_2233,0.163134
test_2234,0.162076
test_2235,0.164675
test_2236,0.965041
test_2237,0.002395
test_2238,0.028558
test_2239,0.016721
test_2240,0.007413
test_2241,0.015539
test_2242,0.047413
test_2243,0.192742
test_2244,0.092422
test_2245,0.830683
test_2246,0.909979
test_2247,0.235332
test_2248,0.006388
test_2249,0.124246
test_2250,0.154387
test_2251,0.105696
test_2252,0.220132
test_2253,0.000869
test_2254,0.012505
test_2255,0.041925
test_2256,0.061512
test_2257,0.815717
test_2258,0.985188
test_2259,0.045547
test_2260,0.001479
test_2261,0.053842
test_2262,0.031446
test_2263,0.029925
test_2264,0.002684
test_2265,0.744633
test_2266,0.009763
test_2267,0.023479
test_2268,0.050859
test_2269,0.024684
test_2270,0.012644
test_2271,0.026530
test_2272,0.048727
test_2273,0.858241
test_2274,0.001932
test_2275,0.003819
test_2276,0.081178
test_2277,0.039807
test_2278,0.035341
test_2279,0.051343
test_2280,0.065945
test_2281,0.002811
test_2282,0.107799
test_2283,0.083313
test_2284,0.889957
test_2285,0.075360
test_2286,0.035338
test_2287,0.059222
test_2288,0.027833
test_2289,0.873821
test_2290,0.000153
test_2291,0.754378
test_2292,0.022965
test_2293,0.794497
test_2294,0.037271
test_2295,0.937579
test_2296,0.945855
test_2297,0.052758
test_2298,0.194167
test_2299,0.009634
test_2300,0.852510
test_2301,0.024829
test_2302,0.893387
test_2303,0.121636
test_2304,0.035774
test_2305,0.019794
test_2306,0.068374
test_2307,0.081652
test_2308,0.037628
test_2309,0.258147
test_2310,0.025369
test_2311,0.039755
test_2312,0.200249
test_2313,0.824615
test_2314,0.093153
test_2315,0.050751
test_2316,0.219862
test_2317,0.103675
test_2318,0.162684
test_2319,0.904897
test_2320,0.058776
test_2321,0.016577
test_2322,0.966339
test_2323,0.804479
test_2324,0.970999
test_2325,0.906740
test_2326,0.125056
test_2327,0.987649
test_2328,0.074439
test_2329,0.034375
test_2330,0.972393
test_2331,0.987796
test_2332,0.026873
test_2333,0.771554
test_2334,0.010463
test_2335,0.017109
test_2336,0.001664
test_2337,0.153785
test_2338,0.002426
test_2339,0.919614
test_2340,0.113452
test_2341,0.029121
test_2342,0.970184
test_2343,0.120672
test_2344,0.004335
test_2345,0.020542
test_2346,0.000864
test_2347,0.028153
test_2348,0.921454
test_2349,0.097340
test_2350,0.014645
test_2351,0.011082
test_2352,0.025401
test_2353,0.126386
test_2354,0.066896
test_2355,0.007620
test_2356,0.021098
test_2357,0.147840
test_2358,0.945110
test_2359,0.038802
test_2360,0.915823
test_2361,0.259367
test_2362,0.001173
test_2363,0.029970
test_2364,0.060140
test_2365,0.038875
test_2366,0.839246
test_2367,0.983272
test_2368,0.136522
test_2369,0.010205
test_2370,0.061787
test_2371,0.855074
test_2372,0.180829
test_2373,0.142007
test_2374,0.001664
test_2375,0.014039
test_2376,0.779021
test_2377,0.026310
test_2378,0.875400
test_2379,0.958072
test_2380,0.930951
test_2381,0.948411
test_2382,0.909281
test_2383,0.902996
test_2384,0.025153
test_2385,0.006358
test_2386,0.005597
test_2387,0.008341
test_2388,0.028701
test_2389,0.839648
test_2390,0.190322
test_2391,0.007014
test_2392,0.022099
test_2393,0.893464
test_2394,0.032338
test_2395,0.193760
test_2396,0.215574
test_2397,0.019349
test_2398,0.059533
test_2399,0.881047
test_2400,0.913463
test_2401,0.051923
test_2402,0.058885
test_2403,0.881585
test_2404,0.913350
test_2405,0.009349
test_2406,0.985548
test_2407,0.973341
test_2408,0.131508
test_2409,0.042348
test_2410,0.970092
test_2411,0.880438
test_2412,0.024462
test_2413,0.847881
test_2414,0.169292
test_2415,0.163424
test_2416,0.016807
test_2417,0.022820
test_2418,0.005462
test_2419,0.171252
test_2420,0.042245
test_2421,0.176393
test_2422,0.898415
test_2423,0.009295
test_2424,0.132206
test_2425,0.086698
test_2426,0.073645
